Make,Model,Year,Mileage,Color,Automatic Transmission_Yes,Air Conditioner_Yes,Power Steering_Yes,Remote Control_Yes,Price
96,274,2012,150476.22754452928,13,0.0,0.0,0.0,0.0,620000.0
17,780,2023,40000.0,13,1.0,1.0,1.0,1.0,930000.0
75,533,2016,157500.0,21,1.0,0.0,0.0,0.0,688000.0
12,376,2023,5000.0,20,0.0,1.0,1.0,1.0,560000.0
82,311,2021,140000.0,18,1.0,1.0,1.0,1.0,1150000.0
18,598,2014,140000.0,10,0.0,1.0,1.0,1.0,450000.0
77,286,2020,100000.0,1,1.0,1.0,1.0,1.0,1025000.0
76,744,2019,137000.0,5,1.0,1.0,1.0,1.0,580000.0
19,602,2000,202000.0,21,0.0,0.0,0.0,0.0,240000.0
79,90,2022,12500.0,21,1.0,1.0,1.0,1.0,2400000.0
96,202,2017,87000.0,21,1.0,0.0,0.0,1.0,1550000.0
77,492,2015,200000.0,11,1.0,1.0,1.0,0.0,900000.0
38,356,2014,133000.0,22,1.0,1.0,1.0,1.0,295000.0
75,534,2007,175000.0,10,1.0,1.0,1.0,1.0,420000.0
26,310,2011,413000.0,9,1.0,1.0,1.0,1.0,2200000.0
82,515,2019,147000.0,18,1.0,1.0,1.0,1.0,1045000.0
97,629,2013,132000.0,13,1.0,1.0,1.0,1.0,1050000.0
59,680,2019,72000.0,21,1.0,1.0,1.0,1.0,830000.0
75,534,2006,395000.0,2,1.0,1.0,1.0,1.0,420000.0
93,254,2022,33000.0,22,1.0,1.0,1.0,1.0,1100000.0
76,744,2023,18300.0,13,1.0,1.0,1.0,1.0,675000.0
14,556,2020,200000.0,22,0.0,0.0,0.0,0.0,400000.0
82,311,2019,126000.0,18,1.0,1.0,1.0,1.0,860000.0
18,170,2009,315000.0,1,0.0,0.0,0.0,0.0,325000.0
59,739,2022,30000.0,7,1.0,1.0,1.0,1.0,1850000.0
73,51,2012,220000.0,1,0.0,0.0,0.0,0.0,1500000.0
52,544,2006,300000.0,1,1.0,0.0,0.0,0.0,550000.0
38,626,2013,72000.0,21,0.0,0.0,0.0,0.0,260000.0
45,257,2008,200000.0,1,1.0,1.0,1.0,1.0,600000.0
77,492,2016,168000.0,14,1.0,1.0,1.0,1.0,980000.0
79,76,2008,195000.0,1,1.0,1.0,1.0,1.0,450000.0
18,287,2016,146000.0,4,1.0,1.0,1.0,1.0,640000.0
47,349,2022,67000.0,21,1.0,1.0,1.0,1.0,1150000.0
86,384,2011,260000.0,21,1.0,1.0,1.0,1.0,700000.0
59,248,2011,174000.0,1,1.0,1.0,1.0,1.0,605000.0
18,734,2009,150476.22754452928,21,0.0,0.0,0.0,0.0,240000.0
38,356,2015,200000.0,22,0.0,1.0,0.0,1.0,300000.0
18,802,2014,160000.0,22,1.0,0.0,0.0,0.0,800000.0
82,577,2018,168000.0,3,1.0,1.0,1.0,1.0,880000.0
32,790,2020,56000.0,15,1.0,1.0,1.0,1.0,850000.0
18,170,2012,400000.0,18,0.0,0.0,0.0,0.0,220000.0
77,160,2017,79500.0,22,1.0,1.0,0.0,1.0,825000.0
24,771,2000,303100.0,22,0.0,0.0,1.0,0.0,200000.0
73,415,2020,77000.0,1,0.0,0.0,0.0,0.0,3750000.0
76,744,2017,147000.0,20,1.0,1.0,0.0,1.0,512000.0
84,542,2015,200000.0,21,0.0,0.0,0.0,0.0,750000.0
75,531,1999,235000.0,21,1.0,0.0,0.0,0.0,225000.0
20,201,2019,118000.0,13,1.0,1.0,1.0,1.0,660000.0
75,533,2016,100000.0,21,1.0,1.0,0.0,1.0,840000.0
75,344,2024,50.0,18,0.0,0.0,0.0,0.0,1480000.0
86,610,1998,300000.0,2,0.0,0.0,0.0,0.0,280000.0
84,156,2021,76000.0,9,1.0,1.0,1.0,1.0,1500000.0
47,823,2008,108000.0,2,0.0,1.0,0.0,1.0,355000.0
33,775,2011,200000.0,1,1.0,1.0,0.0,0.0,800000.0
76,507,2016,180000.0,21,1.0,1.0,0.0,1.0,780000.0
17,158,2020,130000.0,7,0.0,1.0,1.0,1.0,479000.0
76,744,2012,288000.0,10,0.0,1.0,0.0,0.0,425000.0
82,237,2019,45000.0,20,1.0,1.0,1.0,1.0,799000.0
86,610,1998,300000.0,7,0.0,1.0,0.0,1.0,350000.0
75,533,2015,165000.0,21,0.0,0.0,0.0,0.0,550000.0
96,274,2019,155000.0,22,1.0,1.0,1.0,1.0,1100000.0
18,566,2021,117000.0,1,1.0,1.0,1.0,1.0,1150000.0
24,518,1998,222000.0,20,0.0,0.0,0.0,0.0,160000.0
76,744,2022,40000.0,1,1.0,1.0,1.0,1.0,700000.0
79,86,5008,140000.0,20,1.0,1.0,1.0,1.0,820000.0
86,386,1995,150476.22754452928,20,0.0,0.0,0.0,0.0,125000.0
97,629,2019,98000.0,21,1.0,1.0,1.0,1.0,1600000.0
47,729,1999,100000.0,21,0.0,0.0,0.0,0.0,320000.0
47,167,2006,280000.0,21,1.0,1.0,1.0,0.0,475000.0
8,177,2021,27800.0,22,1.0,1.0,1.0,1.0,1025000.0
91,792,2020,40000.0,22,1.0,1.0,1.0,1.0,1250000.0
18,170,2012,280000.0,1,1.0,1.0,1.0,1.0,350000.0
59,247,2010,164000.0,10,0.0,0.0,0.0,0.0,700000.0
86,610,1999,180000.0,18,0.0,0.0,0.0,0.0,450000.0
59,247,2012,250000.0,1,1.0,0.0,0.0,0.0,690000.0
90,778,2022,40000.0,1,1.0,1.0,0.0,1.0,740000.0
82,392,2016,110000.0,13,1.0,1.0,1.0,1.0,750000.0
59,637,2015,69000.0,21,0.0,0.0,0.0,0.0,605000.0
47,348,2017,120000.0,1,0.0,0.0,0.0,0.0,925000.0
75,586,1998,188500.0,21,0.0,1.0,0.0,1.0,240000.0
47,804,2017,60000.0,20,1.0,1.0,1.0,1.0,1250000.0
93,817,2007,222500.0,4,0.0,0.0,0.0,0.0,120000.0
5,486,2024,20.0,1,0.0,0.0,0.0,0.0,3900000.0
47,167,2015,98000.0,3,0.0,0.0,0.0,0.0,850000.0
89,296,2022,60000.0,10,1.0,1.0,1.0,1.0,925000.0
59,511,2015,160000.0,1,1.0,1.0,1.0,0.0,750000.0
97,444,1996,233000.0,20,0.0,0.0,0.0,0.0,310000.0
75,533,2016,138000.0,1,1.0,1.0,1.0,0.0,625000.0
77,819,1996,150476.22754452928,22,1.0,1.0,1.0,1.0,230000.0
75,873,2019,93000.0,20,1.0,1.0,1.0,1.0,1300000.0
77,591,2016,23000.0,22,1.0,1.0,1.0,1.0,650000.0
98,702,2018,200000.0,9,1.0,1.0,1.0,1.0,1100000.0
76,744,2001,390000.0,22,1.0,0.0,0.0,0.0,295000.0
75,533,2014,174800.0,20,0.0,0.0,0.0,0.0,650000.0
82,549,2010,120000.0,6,0.0,0.0,0.0,0.0,360000.0
22,439,2020,60000.0,1,0.0,0.0,0.0,0.0,600000.0
33,395,2017,122000.0,2,1.0,1.0,1.0,1.0,1000000.0
82,549,2015,135000.0,10,0.0,0.0,0.0,0.0,400000.0
73,220,2024,0.0,22,1.0,1.0,1.0,1.0,3900000.0
96,399,2024,26000.0,1,1.0,1.0,1.0,1.0,3500000.0
76,744,2019,140000.0,13,1.0,1.0,1.0,1.0,610000.0
68,99,2021,70000.0,21,0.0,0.0,0.0,0.0,1050000.0
73,192,2009,245000.0,1,0.0,0.0,0.0,0.0,1100000.0
93,749,2022,38000.0,3,1.0,1.0,1.0,1.0,800000.0
75,533,2015,313000.0,21,0.0,0.0,0.0,0.0,680000.0
47,347,2007,360000.0,21,0.0,0.0,0.0,0.0,400000.0
79,328,2008,56000.0,1,0.0,0.0,0.0,0.0,1100000.0
76,659,2021,52000.0,22,1.0,1.0,1.0,1.0,1700000.0
96,274,2009,140500.0,1,1.0,1.0,1.0,1.0,600000.0
75,345,2022,29000.0,22,1.0,1.0,1.0,1.0,1630000.0
47,348,2020,70000.0,21,1.0,1.0,1.0,1.0,1100000.0
18,536,2013,149000.0,1,1.0,1.0,0.0,1.0,350000.0
47,823,2014,150000.0,21,0.0,0.0,0.0,0.0,390000.0
76,507,2021,68000.0,22,1.0,1.0,1.0,1.0,1265000.0
68,883,2022,38000.0,2,1.0,1.0,1.0,1.0,935000.0
90,134,2010,180000.0,22,0.0,0.0,0.0,0.0,210000.0
5,7,2012,239000.0,7,0.0,0.0,0.0,0.0,850000.0
96,274,2023,0.0,18,1.0,1.0,1.0,1.0,1450000.0
98,704,2010,130000.0,21,1.0,1.0,1.0,1.0,850000.0
18,170,2009,206000.0,6,0.0,0.0,0.0,0.0,305000.0
17,158,2022,19000.0,15,0.0,1.0,1.0,1.0,550000.0
23,607,1997,260000.0,8,0.0,1.0,0.0,0.0,250000.0
59,511,2015,105000.0,21,1.0,0.0,0.0,0.0,650000.0
59,709,2014,200000.0,20,0.0,0.0,0.0,0.0,186000.0
59,247,2018,135000.0,1,1.0,0.0,0.0,1.0,835000.0
20,205,2023,2000.0,22,1.0,1.0,1.0,1.0,1350000.0
32,790,2021,127000.0,15,1.0,1.0,1.0,1.0,1000000.0
32,85,2016,61000.0,7,0.0,0.0,0.0,0.0,1100000.0
79,86,5008,105000.0,9,1.0,1.0,1.0,1.0,1500000.0
47,805,2020,46000.0,21,1.0,1.0,1.0,1.0,2200000.0
47,352,2016,135000.0,20,1.0,1.0,1.0,1.0,780000.0
32,790,2022,26000.0,1,1.0,1.0,1.0,1.0,1150000.0
97,627,2004,300000.0,14,0.0,1.0,0.0,0.0,195000.0
47,351,2017,160000.0,13,1.0,0.0,0.0,0.0,600000.0
75,534,2014,128000.0,21,0.0,0.0,0.0,0.0,580000.0
9,380,2013,93000.0,20,1.0,1.0,1.0,1.0,520000.0
82,712,2016,165000.0,1,1.0,1.0,0.0,1.0,345000.0
18,619,2021,125000.0,15,1.0,1.0,1.0,1.0,725000.0
75,533,2017,108000.0,22,1.0,1.0,1.0,0.0,790000.0
12,376,2015,162000.0,22,0.0,1.0,1.0,1.0,295000.0
82,712,2022,33000.0,21,1.0,1.0,1.0,1.0,825000.0
96,644,2006,370000.0,21,0.0,1.0,1.0,1.0,900000.0
86,521,2021,85000.0,22,1.0,1.0,1.0,1.0,2600000.0
52,679,2018,120000.0,3,1.0,1.0,1.0,1.0,1400000.0
47,728,2017,50000.0,9,1.0,1.0,1.0,1.0,700000.0
100,881,2021,14000.0,20,0.0,1.0,1.0,1.0,280000.0
73,194,2022,22000.0,9,0.0,0.0,0.0,0.0,4300000.0
77,277,2011,230000.0,1,1.0,1.0,0.0,1.0,480000.0
32,649,2017,106044.0,20,0.0,1.0,1.0,1.0,530000.0
52,679,2022,12500.0,21,1.0,1.0,1.0,1.0,1750000.0
75,534,2007,285000.0,21,1.0,1.0,1.0,1.0,350000.0
96,274,2017,130000.0,1,1.0,1.0,0.0,1.0,1000000.0
97,788,2023,7000.0,9,1.0,1.0,1.0,1.0,3150000.0
59,511,2016,215300.0,1,1.0,1.0,1.0,1.0,790000.0
38,356,2016,200000.0,21,1.0,1.0,1.0,1.0,340000.0
75,533,2016,92000.0,12,0.0,0.0,0.0,0.0,810000.0
5,846,2016,180000.0,1,1.0,1.0,1.0,1.0,1850000.0
12,376,2024,23000.0,20,0.0,1.0,1.0,1.0,560000.0
59,247,2024,280000.0,21,1.0,1.0,1.0,1.0,520000.0
32,14,1987,150476.22754452928,20,0.0,0.0,0.0,1.0,45000.0
5,846,2015,131350.0,1,1.0,0.0,0.0,0.0,1730000.0
86,745,2019,130000.0,9,1.0,1.0,1.0,1.0,1550000.0
18,536,2015,158000.0,2,0.0,1.0,1.0,1.0,370000.0
18,536,2016,109000.0,21,0.0,0.0,0.0,0.0,310000.0
47,823,2016,90000.0,9,0.0,1.0,0.0,1.0,360000.0
73,316,2015,175000.0,1,1.0,1.0,1.0,1.0,2350000.0
4,133,2024,0.0,21,1.0,1.0,0.0,1.0,4050000.0
75,264,1983,250000.0,20,0.0,0.0,0.0,0.0,100000.0
76,744,2023,36000.0,22,1.0,1.0,1.0,1.0,700000.0
18,619,2009,175000.0,2,0.0,0.0,0.0,0.0,400000.0
59,247,2020,70000.0,1,1.0,1.0,0.0,1.0,1275000.0
75,532,2000,184000.0,21,0.0,1.0,1.0,1.0,275000.0
59,637,2008,147500.0,2,0.0,0.0,0.0,0.0,320000.0
47,349,2021,56000.0,2,1.0,1.0,1.0,1.0,1400000.0
60,461,2020,60000.0,10,1.0,1.0,1.0,1.0,550000.0
60,461,2023,4000.0,10,1.0,1.0,1.0,1.0,680000.0
59,247,2015,155005.0,2,0.0,0.0,0.0,0.0,850000.0
77,819,1997,204000.0,20,1.0,0.0,1.0,1.0,289000.0
86,612,2016,150000.0,13,0.0,0.0,0.0,0.0,1225000.0
47,145,2015,210000.0,1,1.0,1.0,1.0,0.0,550000.0
96,274,2012,117000.0,21,1.0,0.0,0.0,0.0,790000.0
76,744,2019,69000.0,1,1.0,1.0,1.0,1.0,635000.0
82,577,2020,28000.0,9,1.0,1.0,1.0,1.0,1275000.0
47,347,2010,250000.0,11,1.0,1.0,1.0,0.0,560000.0
82,549,2012,250000.0,9,0.0,0.0,0.0,0.0,300000.0
62,671,2023,10.0,1,0.0,0.0,0.0,0.0,12500000.0
5,843,2021,43000.0,13,0.0,1.0,1.0,1.0,2200000.0
32,722,1999,100000.0,6,0.0,0.0,0.0,0.0,85000.0
59,398,2010,70000.0,21,1.0,1.0,0.0,1.0,500000.0
82,311,2018,125000.0,21,0.0,0.0,0.0,0.0,750000.0
47,347,2007,300000.0,12,0.0,0.0,0.0,0.0,530000.0
96,822,2023,5000.0,9,0.0,0.0,0.0,0.0,1900000.0
96,686,2022,43000.0,22,1.0,1.0,1.0,1.0,1300000.0
59,637,2010,156000.0,21,0.0,0.0,0.0,0.0,395000.0
47,145,2016,105000.0,1,1.0,1.0,1.0,1.0,675000.0
82,618,1999,250000.0,7,0.0,0.0,0.0,0.0,75000.0
47,713,2001,270000.0,21,1.0,1.0,1.0,0.0,235000.0
59,739,2015,135000.0,3,0.0,0.0,0.0,0.0,1450000.0
59,733,2012,106000.0,22,1.0,1.0,0.0,0.0,750000.0
75,533,2017,170000.0,20,0.0,0.0,0.0,0.0,825000.0
18,170,2017,130000.0,13,1.0,1.0,0.0,1.0,465000.0
68,82,2021,77000.0,2,0.0,0.0,0.0,0.0,850000.0
75,533,2016,79000.0,21,1.0,1.0,1.0,1.0,670000.0
86,521,2020,15000.0,9,1.0,1.0,1.0,0.0,2950000.0
79,56,3008,80000.0,1,1.0,1.0,1.0,1.0,2000000.0
38,426,2024,12.0,20,1.0,1.0,1.0,1.0,1050000.0
82,311,2020,25000.0,21,0.0,0.0,0.0,0.0,1100000.0
18,287,2016,120000.0,18,1.0,1.0,0.0,1.0,600000.0
32,790,2021,125000.0,22,1.0,1.0,1.0,1.0,900000.0
90,136,2007,280000.0,1,1.0,1.0,1.0,1.0,250000.0
18,619,2022,37000.0,10,1.0,1.0,1.0,1.0,570000.0
60,461,2016,125000.0,18,0.0,0.0,0.0,0.0,250000.0
59,739,2017,190000.0,1,1.0,1.0,1.0,1.0,1350000.0
59,398,2010,143000.0,22,1.0,1.0,1.0,1.0,500000.0
59,247,2018,195000.0,22,1.0,1.0,1.0,1.0,820000.0
32,790,2020,70000.0,20,0.0,1.0,1.0,1.0,625000.0
75,534,2007,230000.0,20,0.0,1.0,1.0,1.0,360000.0
5,107,2011,230000.0,1,0.0,0.0,0.0,0.0,1400000.0
97,445,1998,239000.0,21,0.0,0.0,0.0,0.0,450000.0
59,739,2020,58600.0,22,1.0,1.0,1.0,1.0,1500000.0
59,511,2016,290000.0,22,1.0,1.0,1.0,1.0,525000.0
18,619,2023,44000.0,13,1.0,1.0,1.0,1.0,770000.0
59,680,2016,93000.0,21,1.0,0.0,0.0,0.0,820000.0
97,216,2013,185000.0,22,1.0,1.0,1.0,1.0,840000.0
96,399,2023,350000.0,22,1.0,1.0,1.0,1.0,3500000.0
47,464,2006,180000.0,21,0.0,1.0,1.0,0.0,135000.0
16,149,2022,109500.0,2,0.0,1.0,1.0,1.0,380000.0
36,358,2022,150476.22754452928,22,0.0,0.0,0.0,0.0,480000.0
5,92,2005,195000.0,21,0.0,0.0,0.0,0.0,800000.0
75,533,2014,142000.0,5,1.0,1.0,1.0,1.0,570000.0
23,529,2004,154000.0,21,1.0,1.0,1.0,1.0,380000.0
77,819,2001,237551.0,21,0.0,0.0,0.0,0.0,270000.0
76,720,2023,9000.0,21,1.0,1.0,1.0,1.0,880000.0
18,598,2022,42000.0,9,0.0,1.0,1.0,0.0,610000.0
97,629,2009,230000.0,7,0.0,0.0,0.0,0.0,740000.0
32,790,2022,124000.0,9,1.0,1.0,1.0,1.0,1400000.0
4,132,2013,100000.0,1,0.0,0.0,0.0,0.0,1150000.0
47,145,2016,174000.0,1,0.0,0.0,0.0,0.0,680000.0
93,830,2021,70000.0,12,1.0,1.0,1.0,1.0,1130000.0
5,92,2015,130000.0,4,0.0,0.0,0.0,0.0,2000000.0
76,744,2017,110000.0,1,1.0,1.0,0.0,1.0,600000.0
47,804,2019,166000.0,1,1.0,0.0,0.0,0.0,2400000.0
47,352,2011,94000.0,22,1.0,0.0,0.0,0.0,680000.0
47,823,2008,200000.0,9,0.0,0.0,0.0,0.0,300000.0
47,351,2021,76000.0,13,1.0,1.0,1.0,1.0,995000.0
17,158,2022,114000.0,20,1.0,1.0,1.0,1.0,640000.0
79,56,3008,120000.0,1,1.0,1.0,1.0,1.0,1400000.0
5,1,2011,170000.0,21,1.0,1.0,0.0,1.0,950000.0
18,639,2005,150476.22754452928,22,0.0,0.0,0.0,0.0,320000.0
79,56,3008,128000.0,18,1.0,1.0,1.0,1.0,1650000.0
5,78,2016,79000.0,1,1.0,0.0,0.0,0.0,1800000.0
73,322,2023,150476.22754452928,13,1.0,0.0,0.0,0.0,6000000.0
73,417,2022,15000.0,13,1.0,1.0,1.0,1.0,6000000.0
90,551,2012,83000.0,7,1.0,1.0,0.0,1.0,300000.0
47,347,2008,163000.0,10,1.0,1.0,0.0,1.0,550000.0
68,82,2021,120000.0,2,1.0,1.0,1.0,1.0,795000.0
20,213,2020,118000.0,4,1.0,1.0,1.0,1.0,1450000.0
33,346,2015,160000.0,21,0.0,0.0,0.0,0.0,750000.0
75,534,2007,160000.0,21,0.0,0.0,0.0,0.0,470000.0
59,739,2022,40000.0,22,1.0,1.0,1.0,1.0,1900000.0
33,395,2013,300000.0,22,0.0,0.0,0.0,0.0,500000.0
32,790,2022,26000.0,18,1.0,1.0,1.0,1.0,1200000.0
73,416,2024,0.0,22,0.0,0.0,0.0,0.0,6100000.0
9,428,2007,140000.0,7,0.0,0.0,0.0,0.0,195000.0
77,819,1995,216294.0,22,0.0,0.0,0.0,0.0,135000.0
47,352,2021,100000.0,4,1.0,0.0,0.0,0.0,700000.0
76,744,2021,60000.0,15,1.0,1.0,1.0,1.0,850000.0
12,376,2017,150000.0,15,0.0,0.0,0.0,0.0,350000.0
32,14,1987,57000.0,22,0.0,0.0,0.0,0.0,50000.0
68,82,2021,60000.0,20,1.0,1.0,1.0,1.0,845000.0
73,192,2019,92000.0,3,1.0,1.0,1.0,1.0,2850000.0
59,733,2015,80000.0,1,0.0,0.0,0.0,0.0,920000.0
76,720,2019,125000.0,5,1.0,1.0,1.0,0.0,750000.0
77,160,2017,185000.0,21,1.0,1.0,1.0,1.0,800000.0
59,872,2024,4000.0,14,1.0,0.0,0.0,0.0,1350000.0
5,63,1993,200000.0,1,1.0,0.0,0.0,0.0,350000.0
73,192,2014,180000.0,21,1.0,0.0,0.0,0.0,1400000.0
82,549,2017,110000.0,20,0.0,1.0,0.0,0.0,95000.0
81,635,2009,285000.0,1,0.0,0.0,0.0,0.0,480000.0
96,274,2020,67000.0,22,1.0,1.0,1.0,1.0,1050000.0
79,57,2015,240000.0,21,0.0,0.0,0.0,0.0,400000.0
75,533,2015,100000.0,21,0.0,0.0,0.0,0.0,750000.0
76,744,2007,190000.0,10,1.0,1.0,1.0,0.0,250000.0
75,533,2018,69000.0,20,1.0,0.0,0.0,0.0,900000.0
45,256,2008,380000.0,21,0.0,0.0,0.0,0.0,325000.0
77,492,2015,190000.0,22,1.0,0.0,0.0,0.0,890000.0
32,768,1991,300000.0,1,0.0,0.0,0.0,0.0,37000.0
47,823,2016,190000.0,22,0.0,1.0,0.0,0.0,360000.0
5,7,2009,220000.0,20,0.0,0.0,0.0,0.0,650000.0
76,744,2020,60000.0,9,1.0,1.0,1.0,1.0,550000.0
32,14,1989,150476.22754452928,20,0.0,0.0,0.0,0.0,48000.0
97,629,2017,120000.0,4,1.0,1.0,0.0,1.0,1100000.0
82,549,2013,140000.0,18,0.0,1.0,1.0,1.0,350000.0
96,877,2008,200000.0,1,1.0,0.0,0.0,0.0,325000.0
47,351,2020,200000.0,21,1.0,1.0,1.0,1.0,800000.0
82,549,2012,149000.0,20,0.0,0.0,0.0,0.0,320000.0
82,577,2006,220000.0,13,1.0,1.0,1.0,1.0,360000.0
47,823,2015,108000.0,9,0.0,0.0,0.0,0.0,355000.0
17,158,2023,28000.0,20,0.0,1.0,1.0,1.0,580000.0
32,790,2022,18000.0,14,1.0,1.0,1.0,1.0,1400000.0
93,817,2015,170000.0,22,0.0,0.0,0.0,0.0,250000.0
59,739,2022,8000.0,20,0.0,0.0,0.0,0.0,2650000.0
47,143,2011,186000.0,21,0.0,0.0,0.0,0.0,490000.0
47,435,2010,162000.0,7,1.0,1.0,0.0,0.0,430000.0
90,778,2011,126000.0,1,0.0,1.0,0.0,1.0,370000.0
24,771,2010,230000.0,6,0.0,0.0,0.0,0.0,510000.0
59,680,2015,96500.0,2,0.0,0.0,0.0,0.0,660000.0
86,384,2012,166000.0,1,1.0,0.0,0.0,0.0,700000.0
96,181,2022,19000.0,15,1.0,1.0,1.0,0.0,980000.0
47,352,2015,150000.0,1,1.0,0.0,0.0,0.0,700000.0
59,872,2022,20000.0,1,1.0,1.0,1.0,0.0,1350000.0
73,174,2014,137000.0,1,1.0,1.0,1.0,0.0,900000.0
53,858,2022,13000.0,7,1.0,1.0,1.0,1.0,1320000.0
76,789,2013,120000.0,3,0.0,0.0,0.0,0.0,550000.0
38,338,2020,43000.0,22,1.0,1.0,1.0,1.0,725000.0
47,352,2012,152000.0,21,1.0,1.0,1.0,1.0,570000.0
59,739,2021,70000.0,7,1.0,1.0,1.0,1.0,1700000.0
59,247,2014,160000.0,1,1.0,0.0,0.0,0.0,720000.0
38,356,2015,165000.0,9,0.0,0.0,0.0,0.0,350000.0
93,749,2022,32000.0,2,0.0,1.0,1.0,1.0,560000.0
12,376,2020,103000.0,20,0.0,1.0,1.0,1.0,440000.0
75,532,1998,150476.22754452928,14,1.0,0.0,0.0,0.0,300000.0
59,680,2015,47000.0,21,1.0,0.0,0.0,0.0,690000.0
38,626,2010,136000.0,22,0.0,0.0,0.0,0.0,190000.0
59,247,2018,187000.0,21,1.0,0.0,0.0,0.0,770000.0
82,311,2021,23000.0,21,1.0,1.0,1.0,1.0,1250000.0
47,573,2007,240000.0,21,0.0,1.0,0.0,0.0,430000.0
96,274,2019,100000.0,18,1.0,1.0,1.0,1.0,1150000.0
76,744,2009,104000.0,6,1.0,1.0,1.0,1.0,425000.0
32,790,2021,91000.0,7,1.0,1.0,1.0,1.0,950000.0
99,0,2022,18600.0,1,1.0,1.0,1.0,0.0,2500000.0
77,492,2019,120000.0,22,1.0,1.0,1.0,1.0,1500000.0
33,388,2014,11000.0,6,1.0,0.0,0.0,0.0,650000.0
59,739,2021,114000.0,7,1.0,1.0,1.0,1.0,1100000.0
96,274,2013,51000.0,13,1.0,1.0,0.0,0.0,920000.0
32,790,2020,65000.0,22,0.0,1.0,1.0,1.0,650000.0
38,356,2018,150000.0,22,0.0,1.0,1.0,1.0,355000.0
62,671,2006,35000.0,1,1.0,0.0,0.0,0.0,1500000.0
32,307,1993,73000.0,22,0.0,0.0,0.0,0.0,110000.0
79,57,2015,135000.0,6,0.0,0.0,0.0,0.0,450000.0
12,376,2017,300000.0,20,0.0,0.0,0.0,0.0,370000.0
59,733,2012,146000.0,15,1.0,1.0,1.0,1.0,650000.0
76,744,2021,30000.0,1,1.0,1.0,1.0,1.0,590000.0
47,481,2012,350000.0,21,1.0,1.0,0.0,0.0,400000.0
47,145,2022,90000.0,21,1.0,1.0,1.0,1.0,830000.0
18,753,2010,256878.0,22,0.0,0.0,0.0,0.0,420000.0
60,39,2107,20000.0,20,0.0,0.0,0.0,0.0,85000.0
96,274,2021,110000.0,0,1.0,1.0,1.0,1.0,1250000.0
53,858,2021,38000.0,4,0.0,1.0,1.0,1.0,1000000.0
76,809,1995,250000.0,22,0.0,1.0,1.0,1.0,130000.0
24,249,1990,38520.0,22,0.0,0.0,0.0,0.0,72000.0
20,201,2022,58000.0,1,1.0,1.0,1.0,1.0,830000.0
90,362,2017,250000.0,21,0.0,1.0,1.0,1.0,240000.0
59,739,2018,228000.0,18,1.0,1.0,1.0,1.0,1400000.0
82,711,2017,75000.0,21,1.0,0.0,0.0,0.0,580000.0
86,612,2015,84000.0,1,0.0,0.0,0.0,0.0,840000.0
47,867,2005,200000.0,22,0.0,0.0,0.0,0.0,390000.0
86,521,2021,32000.0,21,1.0,1.0,1.0,1.0,2250000.0
71,382,2008,200000.0,3,1.0,1.0,1.0,1.0,230000.0
90,134,2010,200000.0,22,0.0,0.0,0.0,0.0,200000.0
18,536,2016,285000.0,2,0.0,1.0,1.0,0.0,390000.0
20,209,2007,240000.0,12,1.0,0.0,0.0,0.0,340000.0
47,352,2012,115000.0,15,1.0,1.0,0.0,1.0,670000.0
17,158,2023,150476.22754452928,2,0.0,1.0,0.0,1.0,650000.0
17,158,2021,47000.0,22,0.0,1.0,1.0,1.0,560000.0
76,659,2020,150000.0,2,1.0,1.0,1.0,1.0,1100000.0
76,744,2022,29000.0,1,1.0,1.0,1.0,1.0,750000.0
86,384,2011,260000.0,21,1.0,1.0,1.0,1.0,720000.0
59,739,2013,129000.0,1,1.0,1.0,1.0,1.0,1180000.0
59,680,2016,73000.0,21,1.0,1.0,0.0,1.0,730000.0
5,65,2016,170000.0,1,0.0,0.0,0.0,0.0,1650000.0
96,579,2023,20000.0,22,0.0,0.0,0.0,0.0,500000.0
93,694,2021,67000.0,2,0.0,1.0,1.0,1.0,355000.0
18,170,2015,148000.0,21,0.0,0.0,0.0,0.0,410000.0
47,804,2018,110000.0,22,1.0,1.0,1.0,1.0,1350000.0
84,487,1994,130000.0,21,0.0,0.0,0.0,0.0,172000.0
47,806,2023,2000.0,13,0.0,0.0,0.0,0.0,2000000.0
76,720,2015,110000.0,10,0.0,0.0,0.0,0.0,640000.0
77,160,2017,168000.0,22,1.0,1.0,0.0,1.0,745000.0
96,274,2009,200000.0,6,1.0,0.0,0.0,0.0,590000.0
93,254,2022,43000.0,13,1.0,1.0,1.0,1.0,800000.0
79,86,5008,92000.0,9,1.0,1.0,1.0,1.0,2150000.0
96,274,2015,386000.0,1,1.0,0.0,1.0,0.0,900000.0
82,577,2001,170000.0,0,1.0,1.0,0.0,0.0,185000.0
12,376,2017,218000.0,2,0.0,1.0,1.0,1.0,390000.0
32,790,2021,91000.0,20,1.0,1.0,1.0,1.0,800000.0
47,167,2002,275000.0,21,1.0,1.0,0.0,1.0,400000.0
75,533,2016,75000.0,21,0.0,0.0,0.0,0.0,770000.0
5,853,2020,50000.0,2,0.0,0.0,0.0,0.0,4400000.0
76,744,2005,200000.0,8,1.0,0.0,0.0,0.0,375000.0
93,694,2022,53000.0,2,0.0,1.0,1.0,1.0,400000.0
86,612,2020,29000.0,21,1.0,1.0,1.0,1.0,1500000.0
32,14,1976,150476.22754452928,14,1.0,0.0,0.0,0.0,38000.0
32,790,2022,22000.0,22,1.0,1.0,1.0,1.0,985000.0
